vowels,consonants,entropy,label 
4,33,3.785911893654434,dga.dyre
5,26,4.1313003425053605,dga.post
7,15,4.061482186720775,dga.banjori
2,14,3.625,dga.tinba
2,14,4.0,dga.tinba
8,29,3.7737934878245247,dga.dyre
7,16,3.7294461949052566,dga.banjori
4,26,4.256564762130954,dga.post
3,13,3.75,dga.tinba
6,13,3.6163485660751635,dga.banjori
3,13,3.452819531114783,dga.qakbot
9,21,3.964735178725505,dga.banjori
4,33,4.013111135723804,dga.dyre
7,18,4.083856189774724,dga.banjori
6,19,4.053660689688185,dga.banjori
7,18,4.133660689688185,dga.banjori
10,10,3.5841837197791886,dga.ramdo
4,7,2.8453509366224368,dga.pushdo
6,19,4.053660689688185,dga.banjori
3,26,4.073329701949522,dga.post
11,14,3.639079570624173,dga.banjori
3,16,3.6818808028034016,dga.cryptolocker
5,11,3.327819531114783,dga.tinba
4,12,3.25,dga.tinba
6,14,3.9219280948873623,dga.murofet
12,21,3.824252831282987,dga.matsnu
9,17,4.132944044980958,dga.banjori
11,16,3.736006946447657,dga.banjori
5,15,3.6464393446710153,dga.banjori
4,5,2.4193819456463714,dga.conficker
1,8,2.6416041678685933,dga.conficker
5,16,3.748994803525096,dga.rovnix
12,17,3.909368063943885,dga.matsnu
5,12,3.734521664779752,dga.cryptolocker
12,19,3.756795811071915,dga.matsnu
5,25,4.186569246460625,dga.post
8,18,3.902174814211727,dga.banjori
6,15,3.5944656369614525,dga.banjori
9,17,4.056020968057881,dga.banjori
4,7,3.095795255000934,dga.pushdo
6,10,3.25,dga.tinba
4,26,4.364735178725505,dga.post
2,21,3.6539967386657093,dga.necurs
10,10,3.221928094887362,dga.ramdo
9,19,3.6995138503199656,dga.matsnu
7,12,3.5766176449086653,dga.banjori
1,12,3.0269868333592873,dga.nymaim
0,10,2.6464393446710153,dga.conficker
4,7,3.2776134368191165,dga.conficker
6,14,3.5219280948873624,dga.ramdo
3,13,3.625,dga.tinba
4,26,4.298068512058839,dga.post
8,12,3.446439344671015,dga.ramdo
6,31,4.033513500647142,dga.dyre
5,14,3.681880802803402,dga.cryptolocker
7,24,4.180002761999778,dga.post
2,15,3.8521687236032816,dga.ranbyus
5,11,3.327819531114783,dga.cryptolocker
1,16,3.4992275471326932,dga.ranbyus
4,10,3.521640636343319,dga.ramnit
9,11,3.321928094887362,dga.ramdo
1,10,2.9139770731827523,dga.necurs
2,13,3.5898980954642865,dga.tinba
5,8,3.238901256602631,dga.conficker
4,18,3.8230679822736597,dga.rovnix
6,14,3.5086949695628413,dga.ramdo
9,17,4.161978179679553,dga.banjori
10,20,3.5647351787255053,dga.matsnu
4,8,3.2516291673878226,dga.conficker
5,7,3.418295834054489,dga.simda
8,24,3.952819531114783,dga.p2p
9,23,4.077819531114783,dga.matsnu
5,20,3.9434651896016457,dga.necurs
4,9,3.3927474104487847,dga.ramnit
5,25,4.256564762130954,dga.post
5,16,3.916126946588284,dga.cryptolocker
8,8,3.5,dga.cryptolocker
7,17,4.001629167387823,dga.banjori
3,27,4.306890595608518,dga.post
2,19,3.594465636961452,dga.necurs
9,23,3.628928031846024,dga.matsnu
11,15,4.103909910282363,dga.banjori
11,14,3.8936606896881845,dga.banjori
7,11,3.572431251322119,dga.qakbot
3,34,4.064466123018132,dga.dyre
9,23,3.691428031846024,dga.matsnu
4,14,3.239097917988786,dga.banjori
5,6,3.277613436819116,dga.pushdo
5,15,3.9219280948873623,dga.banjori
6,12,3.8365916681089787,dga.cryptolocker
5,16,3.844232898763191,dga.ramnit
4,25,4.1852301329094015,dga.post
2,11,3.180832987205441,dga.conficker
2,14,3.2806390622295662,dga.cryptolocker
12,19,3.6034123432601906,dga.matsnu
10,19,3.784897702756409,dga.matsnu
5,11,3.327819531114783,dga.tinba
5,26,4.1313003425053605,dga.post
3,6,2.94770277922009,dga.conficker
3,6,2.94770277922009,dga.conficker
4,12,3.75,dga.necurs
2,14,3.75,dga.tinba
7,11,3.239097917988786,dga.banjori
2,26,4.280394654123195,dga.post
7,18,3.9736606896881845,dga.banjori
8,12,3.408694969562842,dga.ramdo
6,31,4.026360459931185,dga.dyre
4,10,3.3787834934861767,dga.pykspa
10,23,3.7983512260625822,dga.matsnu
6,14,3.721928094887362,dga.ramdo
5,23,4.52164063634332,dga.post
4,11,3.5068905956085192,dga.banjori
11,15,3.979097891134804,dga.banjori
6,15,3.653756708287001,dga.banjori
1,12,3.3927474104487847,dga.necurs
3,12,3.373557262275185,dga.necurs
6,10,3.452819531114783,dga.tinba
10,15,3.8936606896881845,dga.banjori
5,11,3.5,dga.tinba
4,27,4.1313003425053605,dga.post
6,23,4.444187891679296,dga.post
2,9,3.0957952550009344,dga.banjori
2,8,2.9219280948873623,dga.conficker
9,16,3.8136606896881844,dga.banjori
9,11,3.5219280948873624,dga.ramdo
6,23,4.32316116739216,dga.post
4,24,4.066108939837481,dga.goz
4,14,3.8365916681089787,dga.murofet
8,21,3.60747539145549,dga.matsnu
5,32,4.026360459931184,dga.dyre
3,17,3.221928094887362,dga.ramdo
7,13,3.6841837197791882,dga.symmi
8,11,3.2608281712244547,dga.banjori
3,26,4.004364184708143,dga.post
1,15,3.625,dga.tinba
2,14,3.875,dga.ramnit
1,9,3.121928094887362,dga.conficker
6,14,3.684183719779189,dga.necurs
10,20,3.989898095464287,dga.banjori
4,18,3.7201287774331875,dga.qakbot
5,14,3.826874881864637,dga.banjori
7,23,3.8980685120588383,dga.post
4,7,3.277613436819116,dga.pushdo
5,15,3.9219280948873623,dga.banjori
3,13,3.75,dga.tinba
5,11,3.375,dga.tinba
8,15,3.522711955680758,dga.banjori
3,9,3.584962500721156,dga.nymaim
5,6,3.027169118440619,dga.pushdo
1,9,3.121928094887362,dga.conficker
11,20,3.9134007456613777,dga.matsnu
4,20,3.9701755214643457,dga.qakbot
2,12,3.3787834934861767,dga.ramnit
2,14,3.5,dga.tinba
2,12,3.521640636343319,dga.conficker
1,14,3.32323142879762,dga.kraken
6,31,3.5575772716083085,dga.dyre
4,12,3.25,dga.tinba
1,7,3.0,dga.conficker
8,17,3.833269689515107,dga.banjori
5,6,2.8453509366224368,dga.pushdo
11,14,3.593269689515107,dga.banjori
3,10,3.3927474104487847,dga.conficker
11,15,3.7192945256669785,dga.banjori
9,16,3.753269689515107,dga.banjori
6,12,3.8365916681089787,dga.ranbyus
8,17,3.863465189601646,dga.banjori
3,15,3.3082708345352603,dga.necurs
7,13,3.446439344671015,dga.ramdo
9,20,3.814371943179627,dga.matsnu
5,24,4.021268494903765,dga.post
5,25,4.2817276788697365,dga.post
2,28,4.031401845392171,dga.post
9,17,3.979097891134804,dga.banjori
5,13,3.94770277922009,dga.banjori
7,13,3.0659573209491744,dga.ramdo
11,19,3.9395722619867226,dga.banjori
4,7,2.9139770731827523,dga.pushdo
3,9,3.0220552088742,dga.shifu
8,17,3.9238561897747233,dga.banjori
6,13,3.7216117239699,dga.banjori
5,7,3.188721875540867,dga.simda
7,30,4.16812025717001,dga.dyre
7,17,4.084962500721157,dga.banjori
3,13,3.625,dga.qadars
4,16,3.6841837197791887,dga.murofet
3,17,3.484183719779189,dga.murofet
4,12,3.375,dga.tinba
3,19,3.913977073182751,dga.rovnix
8,22,4.2817276788697365,dga.post
4,7,2.9139770731827523,dga.pushdo
5,16,3.748994803525096,dga.ramnit
3,13,3.75,dga.tinba
12,18,4.01506101220307,dga.matsnu
11,15,3.997952698660691,dga.banjori
2,15,3.381580488309164,dga.cryptolocker
2,9,2.9139770731827523,dga.simda
4,15,3.511085408180427,dga.cryptolocker
3,34,3.7428408654535334,dga.dyre
2,15,3.4548223999466066,dga.murofet
3,12,3.3735572622751855,dga.banjori
3,8,3.277613436819116,dga.banjori
2,14,3.875,dga.tinba
13,20,3.7030407100708658,dga.matsnu
10,13,3.7622673906514947,dga.banjori
6,12,3.5724312513221195,dga.banjori
6,16,3.9705730958116834,dga.rovnix
4,11,3.506890595608518,dga.tinba
11,20,3.7166308917868656,dga.matsnu
8,18,3.979097891134804,dga.banjori
8,12,3.308694969562842,dga.ramdo
3,25,4.012188403968661,dga.post
8,10,3.1916116417513782,dga.banjori
4,14,3.7254805569978675,dga.murofet
11,19,3.9647351787255047,dga.banjori
4,13,3.248365046750904,dga.cryptolocker
2,7,3.169925001442312,dga.conficker
3,27,4.440223928941852,dga.post
6,12,3.7254805569978675,dga.cryptolocker
5,24,4.142295219190902,dga.post
6,10,3.577819531114783,dga.tinba
4,12,3.5,dga.tinba
9,14,3.882045108136863,dga.banjori
5,6,3.277613436819116,dga.pushdo
10,16,3.9790978911348045,dga.banjori
7,13,3.408694969562842,dga.ramdo
8,15,3.7622673906514943,dga.banjori
3,13,3.202819531114783,dga.ramnit
1,14,2.973557262275185,dga.tinba
1,14,3.32323142879762,dga.tinba
2,17,3.681880802803401,dga.cryptolocker
6,12,3.94770277922009,dga.banjori
7,12,3.826874881864637,dga.banjori
2,14,3.452819531114783,dga.tinba
10,16,3.997952698660691,dga.banjori
6,10,3.375,dga.tinba
5,14,3.4058222502856896,dga.banjori
11,19,3.872905595320056,dga.banjori
2,27,4.28022625367366,dga.gameover
3,15,3.572431251322119,dga.banjori
2,12,3.182005814760214,dga.ramnit
6,13,3.326360407952693,dga.banjori
5,26,3.9219382458707455,dga.post
5,17,3.879664004902594,dga.ramnit
3,34,3.796894919507588,dga.dyre
6,16,3.788754913993502,dga.rovnix
5,19,3.584962500721157,dga.necurs
4,12,3.577819531114783,dga.pykspa
9,16,3.7034651896016455,dga.banjori
7,13,3.446439344671015,dga.ramdo
2,10,3.2516291673878226,dga.conficker
4,26,3.9110804962442782,dga.post
2,12,3.521640636343319,dga.conficker
6,13,3.7871439606981383,dga.banjori
3,9,3.418295834054489,dga.conficker
4,18,3.788754913993502,dga.kraken
10,20,3.822579761842492,dga.matsnu
5,7,3.0849625007211556,dga.simda
7,18,4.083856189774724,dga.banjori
4,16,3.921928094887362,dga.ramnit
5,13,3.7254805569978675,dga.banjori
9,14,3.8492239123906247,dga.banjori
6,12,3.6835423624332306,dga.ranbyus
4,16,3.384183719779189,dga.ramdo
5,11,3.5,dga.tinba
1,8,2.725480556997868,dga.conficker
3,12,3.1898980954642875,dga.banjori
4,15,3.681880802803401,dga.murofet
6,23,4.28022625367366,dga.post
8,17,3.833269689515107,dga.banjori
3,19,3.7887549139935026,dga.ramnit
14,18,3.827819531114783,dga.matsnu
4,7,3.095795255000934,dga.pushdo
2,19,3.6897037321995465,dga.ranbyus
1,15,3.75,dga.tinba
8,13,4.070656113151927,dga.banjori
4,14,4.058813890331201,dga.cryptolocker
6,25,4.2603326005698765,dga.post
9,19,3.824862957617356,dga.matsnu
7,13,3.4464393446710155,dga.cryptolocker
3,27,4.173557262275185,dga.post
9,21,3.9395722619867226,dga.banjori
4,18,3.9705730958116843,dga.rovnix
2,10,3.0849625007211556,dga.conficker
8,17,3.943465189601646,dga.banjori
13,18,3.563247423975141,dga.matsnu
4,12,3.4056390622295662,dga.tinba
3,27,4.481727678869736,dga.post
2,27,4.21126073643228,dga.post
10,15,3.843856189774723,dga.banjori
1,15,2.952819531114783,dga.tinba
4,21,4.003856189774724,dga.necurs
9,18,3.763965742824082,dga.banjori
5,16,3.4992275417233567,dga.cryptolocker
5,14,3.616348566075163,dga.banjori
3,13,3.75,dga.tinba
3,17,3.821928094887362,dga.locky
4,11,3.6402239289418516,dga.nymaim
3,11,3.3787834934861767,dga.pykspa
10,16,3.9790978911348045,dga.banjori
2,10,3.418295834054489,dga.nymaim
12,18,3.9362434129830604,dga.matsnu
6,15,3.7849418274376427,dga.banjori
1,15,3.625,dga.tinba
6,15,3.880179922675737,dga.banjori
6,12,3.6143694458867563,dga.banjori
8,13,3.5944656369614525,dga.banjori
7,13,3.521928094887362,dga.ramdo
1,20,3.6537567082870006,dga.rovnix
1,15,3.625,dga.tinba
2,12,3.521640636343319,dga.ramnit
10,18,3.838804369244613,dga.matsnu
5,14,3.681880802803401,dga.banjori
11,14,3.6536606896881847,dga.banjori
8,19,3.8841550945958057,dga.banjori
10,9,3.3211043305784895,dga.cryptolocker
6,23,4.237291339955158,dga.post
6,11,3.734521664779752,dga.necurs
4,11,3.5068905956085192,dga.banjori
3,18,3.916126946588283,dga.rovnix
5,15,3.5841837197791886,dga.ranbyus
3,13,3.875,dga.tinba
5,6,3.277613436819116,dga.pushdo
4,14,3.94770277922009,dga.banjori
8,16,3.9701755214643453,dga.banjori
1,14,3.640223928941852,dga.tinba
2,12,3.4677201004745006,dga.conficker
5,26,4.15565155225257,dga.post
2,14,3.452819531114783,dga.tinba
4,25,4.073329701949522,dga.gameover
2,27,4.349191770915038,dga.post
5,25,4.3735572622751855,dga.post
4,27,4.0667842134731025,dga.post
3,13,3.875,dga.tinba
5,6,3.277613436819116,dga.pushdo
3,14,3.4548223999466066,dga.shiotob/urlzone/bebloh
1,11,3.084962500721156,dga.necurs
5,14,3.7871439606981383,dga.banjori
5,6,3.0957952550009344,dga.pushdo
6,15,3.880179922675737,dga.ramnit
3,13,3.5,dga.tinba
6,14,3.446439344671015,dga.ramdo
2,12,3.6644977792004623,dga.conficker
4,27,4.0022680844408445,dga.post
8,17,3.753269689515107,dga.banjori
1,14,3.32323142879762,dga.tinba
3,12,3.640223928941851,dga.tinba
2,19,4.070656113151927,dga.rovnix
5,26,3.953565664946427,dga.post
2,14,3.452819531114783,dga.tinba
4,4,2.4056390622295662,dga.simda
5,15,3.5086949695628413,dga.murofet
7,15,3.879664004902593,dga.banjori
3,16,3.7216117239699,dga.cryptolocker
5,6,3.095795255000934,dga.pushdo
3,9,3.584962500721156,dga.locky
5,7,3.4182958340544896,dga.necurs
6,25,4.284683810317086,dga.post
5,11,3.375,dga.tinba
3,15,3.94770277922009,dga.necurs
4,11,3.5068905956085192,dga.banjori
5,15,3.203701696057348,dga.ramdo
5,7,3.2516291673878226,dga.simda
4,11,3.32323142879762,dga.tinba
7,30,3.7197394337704703,dga.dyre
3,27,4.189898095464287,dga.post
5,24,4.1162646156680225,dga.post
4,16,3.6464393446710153,dga.murofet
3,8,3.095795255000934,dga.conficker
3,8,3.0957952550009344,dga.conficker
4,27,4.542748326446119,dga.post
3,7,3.121928094887362,dga.conficker
4,12,3.625,dga.cryptolocker
1,16,3.572469458770136,dga.ranbyus
11,20,3.9134007456613777,dga.matsnu
7,14,3.7849418274376427,dga.rovnix
3,10,3.0269868333592873,dga.ramnit
3,19,3.7887549139935026,dga.rovnix
12,13,3.4750849518197784,dga.banjori
3,14,3.572469458770136,dga.cryptolocker
9,23,3.855337797403416,dga.matsnu
7,11,3.6143694458867563,dga.banjori
2,9,3.277613436819116,dga.banjori
5,25,4.215061012203069,dga.post
2,20,4.061482186720775,dga.rovnix
11,21,3.8042292966721747,dga.matsnu
4,10,3.09306920777189,dga.suppobox
9,17,4.056020968057881,dga.banjori
3,18,3.5944656369614516,dga.rovnix
6,8,3.521640636343319,dga.conficker
4,26,4.2817276788697365,dga.post
4,11,3.373557262275186,dga.banjori
4,12,3.375,dga.tinba
4,12,3.202819531114783,dga.cryptolocker
2,21,3.7622673906514943,dga.ramnit
6,12,3.3921472236645345,dga.banjori
4,12,3.625,dga.tinba
3,13,3.5,dga.tinba
6,16,3.845350936622435,dga.banjori
2,19,3.689703732199547,dga.rovnix
9,11,3.484183719779189,dga.ramdo
11,19,3.989898095464287,dga.banjori
10,17,3.838039816898156,dga.banjori
1,15,3.5,dga.tinba
2,20,3.879664004902593,dga.necurs
7,13,3.246439344671016,dga.ramdo
5,13,3.7254805569978675,dga.banjori
7,13,3.4086949695628417,dga.ramdo
5,15,3.208694969562842,dga.ramdo
8,12,3.0841837197791886,dga.ramdo
4,10,3.2359263506290326,dga.necurs
4,18,4.095795255000932,dga.rovnix
6,8,3.378783493486176,dga.conficker
2,14,3.75,dga.tinba
1,16,3.6901165175936654,dga.shiotob/urlzone/bebloh
4,12,3.202819531114783,dga.tinba
4,13,3.572469458770136,dga.ramnit
3,15,3.572431251322119,dga.banjori
2,18,3.884183719779189,dga.murofet
4,13,3.8521687236032816,dga.tinba
3,17,3.8841837197791884,dga.necurs
7,23,3.9898980954642873,dga.post
3,14,3.4548223999466066,dga.tinba
5,6,3.2776134368191165,dga.pushdo
4,7,3.459431618637298,dga.pushdo
8,17,3.7532696895151076,dga.banjori
5,6,3.2776134368191165,dga.pushdo
5,12,3.2639334294856344,dga.murofet
6,25,4.389364858634393,dga.post
4,27,4.042433003725894,dga.post
6,15,4.106603137064473,dga.banjori
5,6,3.277613436819116,dga.pushdo
5,13,3.7254805569978675,dga.banjori
13,7,3.065957320949175,dga.ramdo
6,13,4.03740119765411,dga.qakbot
6,31,4.033513500647142,dga.dyre
7,13,3.2841837197791888,dga.ramdo
4,19,3.7622673906514947,dga.qakbot
4,33,3.7941958527478614,dga.dyre
6,9,3.3232314287976203,dga.locky
4,7,3.0957952550009344,dga.pushdo
3,19,4.186704345910023,dga.rovnix
8,8,3.2806390622295662,dga.pykspa
3,13,3.75,dga.tinba
3,19,4.004886164091842,dga.rovnix
3,19,3.7544418457133446,dga.rovnix
6,23,4.28022625367366,dga.gameover
5,6,3.2776134368191165,dga.pushdo
5,14,3.681880802803401,dga.banjori
6,9,3.1898980954642875,dga.conficker
2,12,3.182005814760214,dga.necurs
6,13,3.576617644908665,dga.banjori
5,25,4.640223928941852,dga.post
5,6,3.0957952550009344,dga.pushdo
9,11,3.546439344671015,dga.ramdo
3,13,3.4056390622295662,dga.tinba
7,17,4.001629167387823,dga.banjori
9,17,3.902174814211727,dga.banjori
5,18,3.7950885863977324,dga.qakbot
2,10,3.418295834054489,dga.pykspa
3,26,4.21126073643228,dga.post
8,17,3.9434651896016457,dga.banjori
2,8,3.121928094887362,dga.virut
1,16,3.6168746059562227,dga.ranbyus
9,16,3.7336606896881848,dga.banjori
3,28,4.324848729602135,dga.post
5,14,3.7216117239699,dga.banjori
4,26,4.189898095464287,dga.gameover
3,13,3.5,dga.ramnit
3,13,3.625,dga.tinba
2,35,3.769339513868294,dga.dyre
5,14,3.681880802803402,dga.murofet
5,13,3.530493056757482,dga.banjori
6,15,3.4992275417233567,dga.banjori
9,18,3.782122224145306,dga.banjori
10,16,4.0748757755837675,dga.banjori
7,13,3.621928094887362,dga.cryptolocker
5,7,3.2516291673878226,dga.simda
7,15,3.970573095811684,dga.banjori
9,17,3.997952698660691,dga.banjori
6,12,3.614369445886757,dga.murofet
6,15,3.916126946588283,dga.banjori
6,14,3.884183719779189,dga.banjori
5,14,3.9321380397593737,dga.ramnit
2,29,4.220167681284828,dga.post
5,10,3.373557262275186,dga.banjori
8,12,3.408694969562842,dga.ramdo
11,17,3.574164743022575,dga.matsnu
10,20,3.9898980954642878,dga.matsnu
2,14,3.625,dga.tinba
5,24,3.8924637537482623,dga.post
1,19,3.5841837197791886,dga.ramnit
3,14,3.734521664779752,dga.cryptolocker
2,15,3.6168746059562227,dga.qakbot
2,17,3.536886723742166,dga.cryptolocker
5,19,3.8512274809529567,dga.qakbot
4,11,3.506890595608519,dga.banjori
0,8,2.75,dga.conficker
3,13,3.1556390622295662,dga.tinba
6,16,3.879664004902593,dga.qakbot
4,7,3.459431618637298,dga.pushdo
6,14,3.384183719779189,dga.ramdo
2,14,3.702819531114783,dga.nymaim
10,22,4.038909765557392,dga.matsnu
1,36,3.9927087708004674,dga.dyre
2,19,3.689703732199547,dga.kraken
5,7,3.2516291673878226,dga.conficker
5,6,3.095795255000934,dga.pushdo
7,21,4.012188403968661,dga.post
5,12,3.572469458770136,dga.necurs
5,17,3.3908054820769813,dga.padcrypt
5,14,3.5766176449086653,dga.murofet
9,21,3.8565647621309536,dga.matsnu
11,23,3.781393077821907,dga.matsnu
2,15,3.6168746059562227,dga.tinba
2,11,3.180832987205441,dga.conficker
3,10,3.5465935642949384,dga.nymaim
2,13,3.640223928941851,dga.shiotob/urlzone/bebloh
3,9,3.084962500721156,dga.conficker
7,24,4.1313003425053605,dga.post
1,7,3.0,dga.conficker
5,11,3.452819531114783,dga.tinba
9,11,3.4414460711655215,dga.ramdo
6,24,4.215061012203069,dga.newgoz
10,16,3.792376622970445,dga.banjori
6,5,3.0957952550009344,dga.pushdo
6,12,3.6143694458867563,dga.banjori
3,16,3.511085408180427,dga.cryptolocker
11,18,3.6074753914554893,dga.matsnu
5,24,4.418157288156418,dga.post
4,9,3.238901256602631,dga.simda
5,6,3.095795255000934,dga.pushdo
7,12,3.681880802803402,dga.ramnit
10,17,3.7080481500712326,dga.banjori
9,17,3.7154535460473683,dga.banjori
2,9,2.845350936622437,dga.conficker
2,14,3.5,dga.ramnit
7,14,3.916126946588283,dga.banjori
4,12,3.75,dga.cryptolocker
4,17,3.6178096843744547,dga.necurs
8,15,3.882045108136863,dga.banjori
5,6,3.095795255000934,dga.pushdo
6,16,3.879664004902593,dga.banjori
4,15,3.9321380397593733,dga.banjori
5,6,3.027169118440619,dga.pushdo
7,23,4.3735572622751855,dga.post
3,34,3.796894919507588,dga.dyre
6,24,4.348394345536403,dga.post
4,6,3.121928094887362,dga.virut
4,7,3.0957952550009344,dga.pushdo
1,29,4.21506101220307,dga.post
3,17,3.9219280948873623,dga.ramnit
5,14,3.4316235658474294,dga.murofet
3,13,3.375,dga.tinba
8,12,3.3086949695628416,dga.ramdo
2,9,3.277613436819116,dga.simda
2,14,3.327819531114783,dga.tinba
8,22,3.5777471629109447,dga.matsnu
3,15,3.4613201402110083,dga.murofet
5,14,3.9321380397593733,dga.banjori
6,16,4.027169118440616,dga.banjori
11,20,3.760017277849653,dga.matsnu
8,19,3.958229168669879,dga.banjori
4,12,3.2806390622295662,dga.tinba
3,7,3.321928094887362,dga.necurs
5,24,4.513153408920675,dga.post
3,11,3.6644977792004623,dga.ramnit
4,25,3.8404025467025056,dga.qakbot
0,14,3.4677201004745006,dga.conficker
6,25,4.103727665980414,dga.post
5,6,3.0957952550009344,dga.pushdo
5,7,3.0849625007211556,dga.simda
4,13,3.734521664779752,dga.ramnit
2,14,3.452819531114783,dga.tinba
6,15,3.4992275417233567,dga.banjori
2,11,3.392747410448785,dga.locky
4,15,3.826874881864637,dga.banjori
10,20,3.9898980954642873,dga.banjori
9,14,3.8492239123906256,dga.banjori
2,11,3.238901256602631,dga.pykspa
7,13,3.308694969562842,dga.ramdo
5,15,3.721928094887362,dga.cryptolocker
5,26,4.453880987666651,dga.post
2,9,3.0957952550009344,dga.simda
9,16,3.803074189428568,dga.banjori
8,18,3.9021748142117274,dga.banjori
5,6,3.2776134368191165,dga.pushdo
7,12,3.391892644680931,dga.banjori
6,24,4.348394345536403,dga.post
8,18,3.8252517372886503,dga.banjori
2,12,3.4677201004745006,dga.ramnit
7,11,3.794653473544342,dga.cryptolocker
3,14,3.572469458770136,dga.ranbyus
5,21,3.997952698660691,dga.qakbot
7,13,3.346439344671015,dga.ramdo
5,24,4.280226253673659,dga.post
5,14,3.7216117239699,dga.banjori
8,15,3.969001629875993,dga.banjori
4,11,3.3735572622751855,dga.kraken
7,13,3.546439344671015,dga.ramdo
5,18,3.7294461949052566,dga.ramnit
4,15,3.576617644908665,dga.cryptolocker
3,13,3.577819531114783,dga.tinba
5,6,3.027169118440619,dga.pushdo
8,14,3.840811597071986,dga.banjori
8,15,3.8492239123906247,dga.banjori
1,9,2.9219280948873623,dga.necurs
1,15,3.75,dga.cryptolocker
3,7,3.321928094887362,dga.nymaim
4,9,3.7004397181410926,dga.conficker
8,19,3.8561962982193805,dga.banjori
8,14,3.936260027531526,dga.banjori
2,13,3.5068905956085183,dga.conficker
6,11,3.337175341123077,dga.cryptolocker
7,18,3.7532696895151076,dga.banjori
1,10,2.9139770731827523,dga.pykspa
9,18,3.8282375018429557,dga.banjori
4,7,2.8453509366224368,dga.pushdo
8,18,3.8542858719872455,dga.qakbot
6,14,3.6841837197791887,dga.murofet
6,19,4.083856189774724,dga.banjori
2,7,2.725480556997868,dga.conficker
4,14,3.5724312513221195,dga.cryptolocker
4,7,3.2776134368191165,dga.pushdo
5,13,3.8365916681089787,dga.cryptolocker
5,13,3.419381945646371,dga.banjori
6,10,3.452819531114783,dga.cryptolocker
5,13,3.350209029099897,dga.cryptolocker
5,6,3.095795255000934,dga.pushdo
3,13,3.327819531114783,dga.qakbot
4,25,4.32316116739216,dga.post
7,24,4.235981390822668,dga.zeus
4,7,2.845350936622437,dga.pushdo
6,19,4.163856189774723,dga.banjori
6,24,4.2817276788697365,dga.post
4,15,3.9321380397593733,dga.cryptolocker
3,13,3.2806390622295662,dga.cryptolocker
7,17,4.084962500721157,dga.banjori
4,7,3.0957952550009344,dga.pushdo
1,18,3.6421498816369033,dga.cryptolocker
6,11,3.4548223999466066,dga.cryptolocker
6,14,3.621928094887362,dga.ramdo
7,12,3.366091329119192,dga.geodo
3,12,3.006238928653389,dga.tinba
0,37,3.9182523518230763,dga.dyre
7,14,3.9161269465882826,dga.banjori
7,18,3.6732696895151076,dga.banjori
2,28,4.164735178725505,dga.post
3,8,2.913977073182752,dga.banjori
5,11,3.375,dga.qadars
1,19,3.446439344671015,dga.ranbyus
10,18,3.583616975397233,dga.matsnu
6,19,4.003856189774724,dga.banjori
7,13,3.3464393446710154,dga.ramdo
5,9,3.521640636343319,dga.simda
9,18,3.838039816898156,dga.banjori
2,11,3.3927474104487847,dga.conficker
11,17,3.8248629576173556,dga.matsnu
9,22,3.760017277849653,dga.matsnu
7,17,3.9182958340544904,dga.banjori
8,15,3.555533151426996,dga.banjori
10,18,3.7534343861887844,dga.matsnu
5,18,2.9638096525384383,dga.necurs
1,12,3.546593564294939,dga.conficker
8,12,3.6841837197791887,dga.ramdo
4,25,4.21126073643228,dga.post
3,7,3.121928094887362,dga.conficker
9,15,3.9345608142862902,dga.banjori
3,13,3.577819531114783,dga.tinba
1,27,3.7404155298816324,dga.post
5,6,2.9139770731827523,dga.pushdo
10,15,3.973660689688184,dga.banjori
7,13,3.7841837197791888,dga.cryptolocker
5,14,3.9321380397593733,dga.banjori
5,13,3.5032583347756456,dga.necurs
8,15,3.7081320646586016,dga.banjori
4,12,3.625,dga.tinba
10,20,3.9810760119146074,dga.banjori
3,15,3.8365916681089787,dga.cryptolocker
5,6,2.9139770731827523,dga.pushdo
4,7,3.277613436819116,dga.pushdo
8,19,4.060262039120379,dga.qakbot
3,12,3.3735572622751855,dga.banjori
2,13,3.4565647621309536,dga.tinba
5,32,3.6645544613389456,dga.dyre
4,17,3.916126946588284,dga.rovnix
4,8,3.2516291673878226,dga.conficker
4,7,3.095795255000934,dga.pushdo
5,11,3.75,dga.necurs
5,24,4.073329701949522,dga.post
3,16,3.7216117239699003,dga.murofet
3,13,3.5,dga.tinba
4,13,3.4548223999466066,dga.cryptolocker
3,16,3.681880802803402,dga.ramnit
5,11,3.5,dga.cryptolocker
5,5,2.9219280948873623,dga.pykspa
6,14,3.821928094887362,dga.banjori
3,14,3.337175341123077,dga.cryptolocker
2,9,3.277613436819116,dga.banjori
7,14,3.689703732199547,dga.ramnit
2,14,3.75,dga.ramnit
12,19,3.6764659725018163,dga.matsnu
5,11,3.327819531114783,dga.tinba
2,7,2.94770277922009,dga.conficker
10,20,3.9898980954642873,dga.banjori
3,9,3.2516291673878226,dga.necurs
7,13,3.5464393446710156,dga.ramdo
4,26,4.12323142879762,dga.post
5,5,2.8464393446710154,dga.virut
6,5,3.0957952550009344,dga.pushdo
5,20,4.053660689688185,dga.qakbot
6,9,3.506890595608518,dga.nymaim
5,25,4.056564762130954,dga.post
14,19,3.6424346494648048,dga.matsnu
9,11,3.4841837197791885,dga.ramdo
3,28,3.8330709070912787,dga.post
8,15,3.969001629875993,dga.banjori
4,8,3.2516291673878226,dga.conficker
5,11,3.452819531114783,dga.cryptolocker
4,19,3.7622673906514943,dga.necurs
